SystemID ,n_code,b_code,name,mc_url,sector,Trade ,Price
484, TRF ,505854,TRF Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/trf/TRF, ENGINEERING - HEAVY ,Both Trading,203.7
485,  ,505872,WPIL Ltd.,http://www.moneycontrol.com/india/stockpricequote/pumps/wpil/WPI, PUMPS ,Bse Trading,747.3
486, WIDIA ,505890,Kennametal India Ltd.,http://www.moneycontrol.com/india/stockpricequote/machinetools/kennametalindia/WI06, MACHINE TOOLS ,Bse Trading,775
487,  ,505893,Hindustan Hardy  Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/hindustanhardyspicer/HHS, AUTO ANCILLARIES ,Bse Trading,139.7
488,  ,505978,Triton Valves Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/tritonvalves/TV, AUTO ANCILLARIES ,Bse Trading,1600
489,  ,506016,JRI Industries and Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/jriindustriesinfrastructure/JRR, STEEL - MEDIUM & SMALL ,Bse Trading,0.56
490, PRAKASH ,506022,Prakash Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/diversified/prakashindustries/PI18, DIVERSIFIED ,Both Trading,152.65
491,  ,506027,Bhoruka Aluminium Ltd.,http://www.moneycontrol.com/india/stockpricequote/aluminium/bhorukaaluminium/BA03, ALUMINIUM ,Bse Trading,0.51
492, ARSHIYA ,506074,Arshiya Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/arshiya/AI60, TRANSPORT & LOGISTICS ,Both Trading,58.2
493,  ,506003,Sudal Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/aluminium/sudalindustries/SI58, ALUMINIUM ,Bse Trading,7.29
494, GRINDWELL ,506076,Grindwell Norton Ltd.,http://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN, ABRASIVES ,Both Trading,501.2
495, LAKPRE ,506079,Lakshmi Precision Screws Ltd.,http://www.moneycontrol.com/india/stockpricequote/fasteners/lakshmiprecisionscrews/LPS, FASTENERS ,Both Trading,15.65
496,  ,506105,Stanrose Maf. Investment and Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/stanrosemafinvestmentfinance/SMI01, FINANCE - INVESTMENTS ,Bse Trading,158.95
497, GENESYS ,506109,Genesys International Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/genesysinternationalcorporation/GIC10, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,216.75
498,  ,506122,Pankaj Piyush Trade & Investment Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/pankajpiyushtradeinvestment/PPT, FINANCE - INVESTMENTS ,Bse Trading,59.95
499,  ,506134,Intellivate Capital Ventures Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/intellivatecapitalventures/ICV, PLASTICS ,Bse Trading,8.56
500,  ,506142,Vyapar Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/vyaparindustries/VI18, FINANCE - INVESTMENTS ,Bse Trading,28.85
501, VIVIDHA ,506146,Visagar Polytex Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/visagarpolytex/VP10, TEXTILES - READYMADE APPARELS ,Both Trading,1.09
502,  ,506128,Parnax Lab Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/parnaxlab/KTI01, PHARMACEUTICALS ,Bse Trading,42.5
503,  ,506159,ASIS Logistics Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/asislogistics/P07, TRANSPORT & LOGISTICS ,Bse Trading,6.3
504,  ,506180,Shreeom Trades Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shreeomtrades/STL02, MISCELLANEOUS ,Bse Trading,129.6
505,  ,506186,Galaxy Entertainment Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/galaxyentertainment/GE04, MEDIA & ENTERTAINMENT ,Bse Trading,22.1
506, KANANIIND ,506184,Kanani Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26, DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS ,Both Trading,6.4
507, BLISSGVS ,506197,Bliss GVS Pharma Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/blissgvspharma/BGV, PHARMACEUTICALS ,Both Trading,179.9
508, ARIHANTSUP ,506194,Arihant Superstructures Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/arihantsuperstructures/SMC07, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Both Trading,71.6
509, INEOSSTYRO ,506222,INEOS Styrolution India Ltd.,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/ineosstyrolutionindia/INE01, PETROCHEMICALS ,Both Trading,789
510,  ,506248,Amines and Plasticizers Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/aminesplasticizers/AP07, CHEMICALS ,Bse Trading,58.5
511, ALEMBICLTD ,506235,Alembic Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alembic/A08, PHARMACEUTICALS ,Both Trading,44.15
512,  ,506260,Anuh Pharma Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anuhpharma/AP10, PHARMACEUTICALS ,Bse Trading,161.55
513,  ,506261,Modison Metals Ltd.,http://www.moneycontrol.com/india/stockpricequote/electricequipment/modisonmetals/MM07, ELECTRIC EQUIPMENT ,Bse Trading,54
514, BAYERCROP ,506285,Bayer CropScience Ltd.,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bayercropscience/BC12, PESTICIDES & AGRO CHEMICALS ,Both Trading,4211.75
515,  ,506365,Chemo-Pharma Laboratories Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/chemopharmalaboratories/CPL01, PHARMACEUTICALS ,Bse Trading,31.4
516, COROMANDEL ,506395,Coromandel International Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/coromandelinternational/CI45, FERTILISERS ,Both Trading,435
517, CLNINDIA ,506390,Clariant Chemicals India Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/clariantchemicalsindia/CCI08, DYES & PIGMENTS ,Both Trading,432.8
518, DEEPAKNTR ,506401,Deepak Nitrite Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/deepaknitrite/DN, CHEMICALS ,Both Trading,281
519, DHARAMORAR ,506405,Dharamsi Morarji Chemical Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/dharamsimorarjichemicalcompany/DMC01, CHEMICALS ,Bse Trading,111.5
520,  ,506414,DIL Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dil/DIL03, PHARMACEUTICALS ,Bse Trading,1069.8
521, GOCLCORP ,506480,GOCL Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/goclcorporation/GOC01, CHEMICALS ,Both Trading,390
522, KANORICHEM ,506525,Kanoria Chemicals and Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/kanoriachemicalsindustries/KCI01, CHEMICALS ,Both Trading,72.85
523,  ,506520,Jayshree Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/jayshreechemicals/JC03, CHEMICALS ,Bse Trading,12.5
524,  ,506522,JL Morison (India) Ltd.,http://www.moneycontrol.com/india/stockpricequote/personalcare/jlmorisonindia/JLM, PERSONAL CARE ,Bse Trading,1695
525,  ,506528,KELTECH Energies Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/keltechenergies/KEL03, CHEMICALS ,Bse Trading,1053.9
526, KERALACHEM ,506532,Nitta Gelatin India Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/nittagelatinindia/NGI04, CHEMICALS ,Bse Trading,182.1
527,  ,506543,MP Agro Morarji Fertilisers Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/mpagromorarjifertilisers/MPA, FERTILISERS ,Bse Trading,4.28
528, OCCL ,506579,Oriental Carbon and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/orientalcarbonchemicals/OCC, CHEMICALS ,Both Trading,1151.05
529,  ,506530,Kemp and Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/kempcompany/KC12, PLASTICS ,Bse Trading,737.4
530, PHILIPCARB ,506590,Phillips Carbon Black Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/phillipscarbonblack/PCB01, CHEMICALS ,Both Trading,279.2
531, POLYCHEM ,506605,Polychem Ltd.,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/polychem/P05, PETROCHEMICALS ,Bse Trading,320.3
532,  ,506597,Amal Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/amal/AP05, DYES & PIGMENTS ,Bse Trading,154
533, PUNJABCHEM ,506618,Punjab Chemicals & Crop Protection Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/punjabchemicalscropprotection/PCC03, CHEMICALS ,Both Trading,685.9
534,  ,506640,Gujchem Distillers India Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/gujchemdistillersindia/GDI, CHEMICALS ,Bse Trading,101
535, SUDARSCHEM ,506655,Sudarshan Chemical Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08, DYES & PIGMENTS ,Both Trading,475.85
536, ULTRMARINE ,506685,Ultramarine and Pigments Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02, DYES & PIGMENTS ,Bse Trading,277.05
537, TRANSPEK ,506687,Transpek Industry Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/transpekindustry/TI15, CHEMICALS ,Bse Trading,1476.1
538,  ,506642,Sadhana Nitrochem Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/sadhananitrochem/SN, DYES & PIGMENTS ,Bse Trading,711.55
539, MYSORPETRO ,506734,Mysore Petro Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/mysorepetrochemicals/MPC01, CHEMICALS ,Bse Trading,98
540, UNICHEMLAB ,506690,Unichem Laboratories Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02, PHARMACEUTICALS ,Both Trading,227
541, ALKYLAMINE ,506767,Alkyl Amines Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC, CHEMICALS ,Both Trading,658
542, TUTICORALK ,506808,Tuticorin Alkali Chemicals and Fertilizers Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/tuticorinalkalichemicalsfertilizers/TAC02, CHEMICALS ,Bse Trading,4.1
543, ASTRAZEN ,506820,AstraZeneca Pharma Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrazenecapharma/AZP, PHARMACEUTICALS ,Both Trading,1739.6
544,  ,506858,Gujarat Petrosynthese Ltd.,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/gujaratpetrosynthese/GP04, PETROCHEMICALS ,Bse Trading,29
545, PUNALKALI ,506852,Punjab Alkalies and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/punjabalkalieschemicals/PAC01, CHEMICALS ,Bse Trading,64
546, TANFACIND ,506854,Tanfac Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/tanfacindustries/TI02, CHEMICALS ,Bse Trading,163.1
547, GUJTHEMIS ,506879,Gujarat Themis Biosyn Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratthemisbiosyn/GTB01, PHARMACEUTICALS ,Bse Trading,37.25
548,  ,506935,Continental Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/detergents/continentalchemicals/CC09, DETERGENTS ,Bse Trading,9.05
549, JAYDYSTUF ,506910,Jaysynth Dyestuff Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/jaysynthdyestuff/JD01, DYES & PIGMENTS ,Bse Trading,66.2
550,  ,506919,Makers Laboratories Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/makerslaboratories/ML, PHARMACEUTICALS ,Bse Trading,78.45
551, JBCHEPHARM ,506943,JB Chemicals and Pharmaceuticals Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jbchemicalspharmaceuticals/JBC01, PHARMACEUTICALS ,Both Trading,275.05
552,  ,506981,Blue Chip Tex Fuel Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/bluechiptexfuelindustries/BCT, TEXTILES - PROCESSING ,Bse Trading,174.5
553, JAGAJITIND ,507155,Jagatjit Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/jagatjitindustries/JI01, BREWERIES & DISTILLERIES ,Bse Trading,60.9
554, KESARENT ,507180,Kesar Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/kesarenterprises/KE01, SUGAR ,Both Trading,33.25
555, KOTARISUG ,507190,Kothari Sugars and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/kotharisugarschemicals/KSC, SUGAR ,Nse Trading,9.9
556, TI ,507205,Tilaknagar Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09, BREWERIES & DISTILLERIES ,Both Trading,15.35
557,  ,507265,Apte Amalgamations Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/apteamalgamations/AA04, MISCELLANEOUS ,Bse Trading,111
558, RAVALSUGAR ,507300,Ravalagaon Sugar Farm Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/ravalagaonsugarfarm/RSF, FOOD PROCESSING ,Bse Trading,1802.55
559, SAKHTISUG ,507315,Sakthi Sugars Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/sakthisugars/SS, SUGAR ,Both Trading,13.72
560, IFBAGRO ,507438,IFB Agro Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/ifbagroindustries/IFB, BREWERIES & DISTILLERIES ,Both Trading,655.95
561,  ,507435,Khoday India Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/khodayindia/KI19, BREWERIES & DISTILLERIES ,Bse Trading,73.5
562, DHARSUGAR ,507442,Dharani Sugars and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/dharanisugarschemicals/DSC, SUGAR ,Both Trading,16.69
563, THIRUSUGAR ,507450,Thiru Arooran Sugars Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/thiruarooransugarsindustries/TAS, SUGAR ,Both Trading,24.45
564, WALCHANNAG ,507410,Walchandnagar Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/walchandnagarindustries/WI01, ENGINEERING - HEAVY ,Both Trading,143.2
565,  ,507474,Kothari Fermentation and Biochem Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kotharifermentationbiochem/KFB, FOOD PROCESSING ,Bse Trading,86.45
566,  ,507486,Caprolactum Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/caprolactumchemicals/CC26, CHEMICALS ,Bse Trading,10.3
567, GMBREW ,507488,GM Breweries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB, BREWERIES & DISTILLERIES ,Both Trading,694
568, RANASUG ,507490,Rana Sugars Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/ranasugars/RS05, SUGAR ,Both Trading,3.69
569, PICCADSUG ,507498,Piccadilly Sugar and Allied Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/piccadillysugaralliedindustries/PSA, SUGAR ,Bse Trading,5.6
570,  ,507515,CJ Gelatine Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/cjgelatineproducts/CJG, CHEMICALS ,Bse Trading,10.46
571, SDBL ,507514,Som Distilleries and Breweries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/somdistilleriesbreweries/SDB, BREWERIES & DISTILLERIES ,Both Trading,248.7
572,  ,507508,Riga Sugar Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/rigasugarcompany/RSC01, SUGAR ,Bse Trading,6.86
573,  ,507522,Mount Shivalik Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/mountshivalikindustries/MSI06, BREWERIES & DISTILLERIES ,Bse Trading,4.52
574,  ,507525,Amrit Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritcorporation/AC20, VANASPATI & OILS ,Bse Trading,1236
575, ASOCALCHOL ,507526,Associated Alcohol and Breweries Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/associatedalcoholbreweries/AAB, BREWERIES & DISTILLERIES ,Bse Trading,335.1
576, KLRF ,507598,Kovilpatti Lakshmi Roller Flour Mills  Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kovilpattilakshmirollerflourmills/KLR, FOOD PROCESSING ,Bse Trading,55.3
577,  ,507609,Olympic Oil Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/olympicoilindustries/OOI, EDIBLE OILS & SOLVENT EXTRACTION ,Bse Trading,105
578,  ,507621,Milkfood Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/milkfood/M04, FOOD PROCESSING ,Bse Trading,560
579,  ,507645,Polson Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/polson/P08, DYES & PIGMENTS ,Bse Trading,15506.25
580,  ,507552,Foods and Inns Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/FI10, FOOD PROCESSING ,Bse Trading,170
581,  ,507649,Rasoi Ltd.,http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/rasoi/R01, VANASPATI & OILS ,Bse Trading,32550
582, IVP ,507580,IVP Ltd.,http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ivp/IVP, VANASPATI & OILS ,Both Trading,179.05
583,  ,507663,Sagar Soya Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sagarsoyaproducts/SSP01, EDIBLE OILS & SOLVENT EXTRACTION ,Bse Trading,0.79
584, WIPRO ,507685,Wipro Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W, COMPUTERS - SOFTWARE ,Both Trading,278.9
585,  ,507690,Orient Beverages Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orientbeverages/OB, MISCELLANEOUS ,Bse Trading,78.35
586, DHANUKA ,507717,Dhanuka Agritech Ltd.,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01, PESTICIDES & AGRO CHEMICALS ,Both Trading,595
587, TTKHLTCARE ,507747,TTK Healthcare Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ttkhealthcare/TTK, PHARMACEUTICALS ,Both Trading,1005.4
588, SREERAYALK ,507753,TGV Sraac Ltd Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/tgvsraacltd/SRA, CHEMICALS ,Bse Trading,37.65
589,  ,507759,Lime Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/limechemicals/LC01, CHEMICALS ,Bse Trading,82.7
590,  ,507779,Kanpur Plastipacks Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/kanpurplastipacks/KP02, PACKAGING ,Bse Trading,147
591, JAGSNPHARM ,507789,Jagsonpal Pharmaceuticals Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jagsonpalpharmaceuticals/JP02, PHARMACEUTICALS ,Both Trading,29
592,  ,507794,Khaitan Chemicals and Fertilizers Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/khaitanchemicalsfertilizers/KCF, FERTILISERS ,Bse Trading,11.25
593,  ,507808,United Leasing Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/unitedleasing/UL03, FINANCE - INVESTMENTS ,Bse Trading,21.3
594, NOL ,507813,National Oxygen Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/nationaloxygen/NO, CHEMICALS ,Bse Trading,16.8
595, GILLETTE ,507815,Gillette India Ltd.,http://www.moneycontrol.com/india/stockpricequote/personalcare/gilletteindia/GI22, PERSONAL CARE ,Both Trading,6700
596,  ,507817,Wires and Fabriks (SA) Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/wiresfabrikssa/WFS01, TEXTILES - GENERAL ,Bse Trading,111.1
